customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases
337,36,Male,Hat,Accessories,81.0,Rhode Island,Free Size,Orange,Fall,4.4,Yes,Express,Yes,16.0,PayPal,Annually
625,55,Male,Pants,Clothing,87.0,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,21.0,PayPal,Annually
3372,49,Female,Hoodie,Clothing,99.0,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,28.0,PayPal,Annually
902,60,Male,Scarf,Accessories,68.0,Missouri,Free Size,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,34.0,Cash,Monthly
327,62,Male,Scarf,Accessories,41.0,New Jersey,Free Size,White,Fall,3.2,Yes,Store Pickup,Yes,48.0,Bank Transfer,Weekly
216,62,Male,Scarf,Accessories,64.0,New Jersey,Free Size,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24.0,PayPal,Bi-Weekly
3744,62,Female,Pants,Clothing,28.0,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,36.0,Debit Card,Quarterly
4610,44,Female,Laptop,Electronics,805.502027027027,Chicago,Not Applicable,Blue,Autumn,3.19,Yes,Standard,No,0.0,PayPal,Quarterly
2030,25,Male,Scarf,Accessories,23.0,Montana,Free Size,Pink,Spring,4.6,No,Next Day Air,No,40.0,PayPal,Quarterly
3064,26,Female,Sunglasses,Accessories,43.0,Connecticut,Free Size,Brown,Winter,3.9,No,Store Pickup,No,24.0,Credit Card,Fortnightly
2597,63,Male,Shirt,Clothing,78.0,Louisiana,L,Black,Spring,3.0,No,Next Day Air,No,35.0,Credit Card,Monthly
2369,29,Male,Sunglasses,Accessories,38.0,New Jersey,Free Size,Lavender,Summer,3.3,No,Standard,No,6.0,Debit Card,Every 3 Months
1913,29,Male,Sweater,Clothing,56.0,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,5.0,Credit Card,Bi-Weekly
3171,65,Female,Sunglasses,Accessories,41.0,Rhode Island,Free Size,Charcoal,Spring,4.4,No,Express,No,10.0,Credit Card,Fortnightly
3209,61,Female,Jewelry,Accessories,30.0,Indiana,Free Size,Indigo,Winter,3.3,No,2-Day Shipping,No,42.0,PayPal,Weekly
43,20,Male,Coat,Outerwear,100.0,Tennessee,M,Beige,Spring,4.1,Yes,Free Shipping,Yes,15.0,PayPal,Annually
52,59,Male,Skirt,Clothing,59.0,Vermont,XL,Gray,Winter,4.7,Yes,2-Day Shipping,Yes,7.0,Credit Card,Quarterly
2635,26,Male,Sandals,Footwear,58.0,North Carolina,Not Available,Black,Summer,3.2,No,Store Pickup,No,20.0,PayPal,Every 3 Months
3267,49,Female,Coat,Outerwear,74.0,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,33.0,Bank Transfer,Weekly
1965,40,Male,Pants,Clothing,51.0,West Virginia,S,Cyan,Summer,4.6,No,Express,No,50.0,Debit Card,Monthly
1275,54,Male,Hat,Accessories,73.0,Missouri,Free Size,Olive,Spring,3.1,No,2-Day Shipping,Yes,37.0,PayPal,Quarterly
2748,18,Female,Jeans,Clothing,62.0,West Virginia,M,Teal,Winter,3.1,No,Free Shipping,No,21.0,Credit Card,Every 3 Months
710,49,Male,Jacket,Outerwear,79.0,Massachusetts,L,Charcoal,Summer,4.6,Yes,Standard,Yes,23.0,Debit Card,Monthly
2577,20,Male,Hoodie,Clothing,40.0,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,19.0,Debit Card,Quarterly
4430,52,Female,Shirt,Clothing,1115.05,Los Angeles,S,Blue,Autumn,4.0,No,Express,No,35.0,Credit Card,Monthly
1120,34,Male,Jewelry,Accessories,36.0,Louisiana,Free Size,Indigo,Spring,3.1,No,Standard,Yes,36.0,Credit Card,Weekly
1920,34,Male,Backpack,Accessories,56.0,Virginia,Free Size,Olive,Summer,3.1,No,Express,No,20.0,PayPal,Bi-Weekly
283,21,Male,Skirt,Clothing,94.0,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,9.0,Cash,Monthly
4262,23,Male,Laptop,Electronics,805.502027027027,New York,Not Applicable,Green,Autumn,4.0,Yes,Standard,Yes,29.0,Debit Card,Monthly
498,43,Male,Sneakers,Footwear,39.0,Oklahoma,Not Available,Silver,Winter,4.6,Yes,Free Shipping,Yes,31.0,Cash,Weekly
532,50,Male,Sandals,Footwear,51.0,Vermont,Not Available,Purple,Fall,3.4,Yes,Next Day Air,Yes,42.0,Cash,Weekly
1152,41,Male,Blouse,Clothing,86.0,Ohio,M,Gray,Spring,3.68,No,Express,Yes,24.0,Credit Card,Weekly
1360,27,Male,Hoodie,Clothing,68.0,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,26.0,Bank Transfer,Fortnightly
1156,67,Male,T-shirt,Clothing,53.0,Tennessee,S,Red,Fall,2.6,No,Express,Yes,47.0,PayPal,Quarterly
4946,66,Other,Shirt,Clothing,279.93560784313723,Chicago,M,Red,Autumn,3.43,Yes,Express,No,4.0,Debit Card,Weekly
2329,45,Male,Pants,Clothing,36.0,North Dakota,M,Maroon,Fall,2.6,No,Express,No,29.0,Venmo,Bi-Weekly
1662,64,Male,Gloves,Accessories,86.0,Iowa,Free Size,Beige,Summer,2.7,No,2-Day Shipping,Yes,21.0,Debit Card,Quarterly
2248,34,Male,Jewelry,Accessories,37.0,Florida,Free Size,Teal,Summer,4.4,No,Next Day Air,No,18.0,Venmo,Annually
2812,69,Female,Jacket,Outerwear,89.0,Ohio,M,Blue,Fall,3.7,No,Store Pickup,No,19.0,Credit Card,Quarterly
1466,46,Male,Gloves,Accessories,72.0,Nebraska,Free Size,Violet,Winter,3.9,No,Store Pickup,Yes,42.0,Cash,Bi-Weekly
621,33,Male,Backpack,Accessories,89.0,Rhode Island,Free Size,Black,Fall,3.7,Yes,2-Day Shipping,Yes,10.0,Venmo,Every 3 Months
1644,38,Male,Scarf,Accessories,77.0,Ohio,Free Size,Pink,Summer,3.9,No,2-Day Shipping,Yes,6.0,PayPal,Monthly
1823,66,Male,Shirt,Clothing,85.0,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,4.0,Cash,Annually
1149,34,Male,Pants,Clothing,66.0,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,10.0,PayPal,Fortnightly
579,69,Male,Sandals,Footwear,90.0,Maine,Not Available,Purple,Fall,4.6,Yes,Next Day Air,Yes,22.0,Credit Card,Fortnightly
1326,28,Male,Backpack,Accessories,73.0,Oregon,Free Size,Gold,Summer,3.5,No,Express,Yes,1.0,Cash,Monthly
1733,45,Male,Belt,Accessories,50.0,Rhode Island,Free Size,Charcoal,Winter,2.6,No,Free Shipping,No,36.0,Cash,Every 3 Months
112,26,Male,Belt,Accessories,75.0,Massachusetts,Free Size,Purple,Summer,5.0,Yes,Free Shipping,Yes,9.0,Credit Card,Annually
3734,25,Female,Socks,Clothing,58.0,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,6.0,Debit Card,Every 3 Months
5059,62,Other,Bag,Accessories,142.24,Phoenix,Free Size,Blue,Autumn,3.17,Yes,Standard,Yes,28.0,Debit Card,Quarterly
4701,55,Male,Shoes,Footwear,276.3437899543379,Houston,Not Available,Green,Autumn,3.55,Yes,Standard,No,45.0,Credit Card,Monthly
1862,29,Male,Sneakers,Footwear,60.0,South Dakota,Not Available,Peach,Fall,3.6,No,Standard,No,19.0,Debit Card,Monthly
2139,67,Male,Sweater,Clothing,42.0,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,36.0,Venmo,Quarterly
593,60,Male,Boots,Footwear,29.0,North Dakota,Not Available,Brown,Fall,3.2,Yes,Free Shipping,Yes,42.0,Venmo,Every 3 Months
4529,69,Female,Headphones,Electronics,831.3445652173913,New York,Not Applicable,Red,Autumn,3.0,Yes,Express,Yes,0.0,Cash,Quarterly
1810,58,Male,Backpack,Accessories,99.0,Alaska,Free Size,Blue,Fall,3.4,No,Free Shipping,No,6.0,Debit Card,Fortnightly
3792,40,Female,Sunglasses,Accessories,51.0,Texas,Free Size,Gray,Spring,3.7,No,Store Pickup,No,1.0,Venmo,Weekly
2453,68,Male,Shirt,Clothing,67.0,New York,L,Purple,Winter,4.1,No,Express,No,45.0,Bank Transfer,Every 3 Months
2104,30,Male,Pants,Clothing,86.0,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,21.0,Venmo,Weekly
1930,59,Male,Jeans,Clothing,33.0,Hawaii,L,Brown,Fall,4.7,No,Standard,No,46.0,Venmo,Quarterly
2415,26,Male,Socks,Clothing,26.0,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,14.0,Credit Card,Bi-Weekly
1138,46,Male,Shirt,Clothing,91.0,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,16.0,Bank Transfer,Every 3 Months
1105,35,Male,Hat,Accessories,28.0,Delaware,Free Size,Beige,Fall,3.1,No,Express,Yes,8.0,Bank Transfer,Quarterly
3864,40,Female,Scarf,Accessories,35.0,New Hampshire,Free Size,Orange,Summer,3.3,No,Free Shipping,No,28.0,Cash,Fortnightly
2193,41,Male,Scarf,Accessories,35.0,Virginia,Free Size,Yellow,Winter,3.2,No,Next Day Air,No,9.0,Credit Card,Monthly
3053,48,Female,Shoes,Footwear,38.0,Maine,Not Available,Olive,Spring,4.5,No,Store Pickup,No,7.0,Bank Transfer,Fortnightly
1850,30,Male,Skirt,Clothing,40.0,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,35.0,Bank Transfer,Monthly
2797,55,Female,Jacket,Outerwear,73.0,Oklahoma,M,Red,Winter,3.8,No,Store Pickup,No,21.0,Cash,Annually
756,66,Male,Coat,Outerwear,24.0,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,22.0,PayPal,Weekly
2470,68,Male,Sandals,Footwear,92.0,Maryland,Not Available,Yellow,Fall,5.0,No,Standard,No,27.0,PayPal,Annually
1477,39,Male,Hat,Accessories,56.0,Wyoming,Free Size,Magenta,Fall,4.1,No,Next Day Air,Yes,18.0,Credit Card,Monthly
4874,43,Female,Bag,Accessories,615.29,New York,Free Size,Red,Autumn,3.0,Yes,Express,No,0.0,Debit Card,Quarterly
4556,20,Male,Watch,Electronics,987.8,Phoenix,Not Applicable,White,Winter,3.0,Yes,Express,No,12.0,Credit Card,Weekly
64,33,Male,Sunglasses,Accessories,79.0,Arizona,Free Size,Lavender,Winter,2.7,Yes,2-Day Shipping,Yes,43.0,Credit Card,Weekly
4038,45,Female,Watch,Electronics,685.2314705882353,Chicago,Not Applicable,Black,Autumn,3.1,No,Express,No,14.0,PayPal,Monthly
1811,41,Male,Jeans,Clothing,28.0,Maryland,M,Magenta,Fall,2.7,No,Standard,No,16.0,Cash,Bi-Weekly
2495,42,Male,Shoes,Footwear,27.0,Oklahoma,Not Available,Peach,Winter,2.6,No,Store Pickup,No,26.0,Debit Card,Annually
4948,26,Female,Headphones,Electronics,1293.17,Los Angeles,Not Applicable,Green,Summer,5.0,Yes,Express,No,0.0,Cash,Quarterly
2333,36,Male,Scarf,Accessories,53.0,South Carolina,Free Size,Olive,Fall,2.6,No,Store Pickup,No,10.0,Venmo,Monthly
1926,59,Male,Sneakers,Footwear,32.0,Utah,Not Available,Black,Winter,2.9,No,Express,No,44.0,Credit Card,Fortnightly
811,52,Male,Scarf,Accessories,83.0,South Dakota,Free Size,Lavender,Fall,4.9,Yes,Store Pickup,Yes,32.0,Debit Card,Bi-Weekly
428,58,Male,Backpack,Accessories,91.0,Illinois,Free Size,Black,Winter,4.5,Yes,Store Pickup,Yes,6.0,Credit Card,Quarterly
1705,56,Male,Sneakers,Footwear,20.0,Idaho,Not Available,Lavender,Summer,3.9,No,Store Pickup,No,19.0,Cash,Every 3 Months
2390,25,Male,Coat,Outerwear,87.0,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,17.0,Bank Transfer,Every 3 Months
2804,46,Female,T-shirt,Clothing,44.0,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,31.0,Bank Transfer,Monthly
4609,29,Other,Phone,Electronics,124.45,Los Angeles,Not Applicable,Green,Autumn,4.0,No,Standard,Yes,44.0,Cash,Weekly
3465,36,Female,Coat,Outerwear,59.0,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12.0,PayPal,Annually
5047,67,Other,Phone,Electronics,734.4773493975904,New York,Not Applicable,White,Summer,2.94,No,Express,Yes,0.0,Cash,Monthly
4030,41,Male,Bag,Accessories,735.773625,Phoenix,Free Size,Blue,Winter,3.0,Yes,Express,Yes,34.0,Cash,Quarterly
1289,66,Male,Belt,Accessories,93.0,South Dakota,Free Size,Charcoal,Winter,4.1,No,Standard,Yes,34.0,PayPal,Bi-Weekly
4524,20,Male,Shirt,Clothing,800.37,Phoenix,S,Black,Autumn,3.0,No,Standard,No,0.0,Debit Card,Weekly
3296,70,Female,Blouse,Clothing,34.0,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,15.0,Cash,Weekly
4855,60,Male,Bag,Accessories,1318.84,Phoenix,Free Size,Blue,Winter,3.17,Yes,Standard,No,0.0,PayPal,Weekly
4667,53,Female,Shoes,Footwear,537.53,Los Angeles,Not Available,Black,Winter,3.55,No,Standard,Yes,0.0,Cash,Monthly
1167,48,Male,Dress,Clothing,48.0,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,22.0,Venmo,Fortnightly
1479,28,Male,Gloves,Accessories,23.0,Washington,Free Size,Blue,Summer,4.2,No,Free Shipping,Yes,13.0,Venmo,Bi-Weekly
2966,48,Female,Scarf,Accessories,45.0,Delaware,Free Size,Blue,Summer,4.4,No,Standard,No,25.0,PayPal,Fortnightly
1563,37,Male,Scarf,Accessories,75.0,Alabama,Free Size,Purple,Winter,3.2,No,Next Day Air,Yes,23.0,Venmo,Bi-Weekly
3675,35,Female,Handbag,Accessories,65.0,Washington,Free Size,Blue,Winter,2.7,No,2-Day Shipping,No,41.0,Venmo,Fortnightly
4483,57,Other,Shirt,Clothing,279.93560784313723,Phoenix,M,Green,Summer,5.0,Yes,Standard,No,0.0,PayPal,Weekly
1654,31,Male,Belt,Accessories,93.0,Colorado,Free Size,Silver,Winter,3.0,No,2-Day Shipping,Yes,29.0,Debit Card,Bi-Weekly
2851,57,Female,Sweater,Clothing,79.0,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,No,36.0,Debit Card,Annually
1991,32,Male,Backpack,Accessories,95.0,Connecticut,Free Size,White,Spring,3.4,No,2-Day Shipping,No,15.0,PayPal,Annually
1534,50,Male,Shoes,Footwear,59.0,New Hampshire,Not Available,Gold,Summer,3.6,No,2-Day Shipping,Yes,16.0,Bank Transfer,Quarterly
1354,39,Male,Pants,Clothing,83.0,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,4.0,Cash,Every 3 Months
1063,59,Male,Boots,Footwear,75.0,Ohio,Not Available,Brown,Fall,2.6,No,Next Day Air,Yes,21.0,Debit Card,Every 3 Months
1385,46,Male,Sneakers,Footwear,96.0,Alaska,Not Available,Beige,Fall,4.6,No,Standard,Yes,8.0,Bank Transfer,Weekly
2242,18,Male,Jacket,Outerwear,77.0,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,3.0,Bank Transfer,Bi-Weekly
945,54,Male,Belt,Accessories,97.0,Indiana,Free Size,Gray,Spring,4.8,Yes,Express,Yes,39.0,Cash,Bi-Weekly
4873,32,Other,Watch,Electronics,685.2314705882353,New York,Not Applicable,Blue,Autumn,1.0,Yes,Standard,Yes,0.0,PayPal,Monthly
1148,59,Male,Hat,Accessories,36.0,Tennessee,Free Size,Red,Winter,4.3,No,Next Day Air,Yes,17.0,Debit Card,Annually
4474,28,Male,Shirt,Clothing,666.88,Los Angeles,M,White,Winter,3.43,No,Standard,No,10.0,PayPal,Monthly
2046,31,Male,Jewelry,Accessories,20.0,Georgia,Free Size,Red,Fall,4.4,No,Express,No,26.0,PayPal,Quarterly
527,51,Male,Pants,Clothing,52.0,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,19.0,Cash,Monthly
1897,57,Male,Sandals,Footwear,51.0,Nevada,Not Available,Gold,Fall,2.9,No,Standard,No,19.0,Venmo,Monthly
336,20,Male,Sweater,Clothing,85.0,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,44.0,Venmo,Every 3 Months
3605,63,Female,Hoodie,Clothing,86.0,Louisiana,M,Orange,Fall,3.3,No,Standard,No,17.0,Debit Card,Annually
296,53,Male,Sunglasses,Accessories,42.0,West Virginia,Free Size,Indigo,Winter,2.7,Yes,Store Pickup,Yes,24.0,Credit Card,Quarterly
3286,58,Female,Hat,Accessories,31.0,Hawaii,Free Size,Magenta,Fall,4.6,No,Free Shipping,No,11.0,Cash,Weekly
3234,45,Female,Belt,Accessories,74.0,Indiana,Free Size,Lavender,Fall,3.8,No,Express,No,11.0,Debit Card,Bi-Weekly
10,57,Male,Handbag,Accessories,31.0,Missouri,Free Size,Pink,Spring,4.8,Yes,2-Day Shipping,Yes,4.0,Cash,Quarterly
230,70,Male,Sandals,Footwear,28.0,Ohio,Not Available,Silver,Spring,4.6,Yes,Next Day Air,Yes,27.0,PayPal,Every 3 Months
2733,21,Female,Socks,Clothing,75.0,Delaware,L,Orange,Winter,4.2,No,Store Pickup,No,27.0,Debit Card,Every 3 Months
1379,37,Male,Jacket,Outerwear,49.0,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,24.0,Venmo,Weekly
2405,28,Male,Shorts,Clothing,33.0,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,23.0,Credit Card,Bi-Weekly
3105,43,Female,Pants,Clothing,56.0,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,No,41.0,Debit Card,Fortnightly
1969,67,Male,Shirt,Clothing,70.0,Minnesota,S,Blue,Spring,4.2,No,Standard,No,25.0,Credit Card,Weekly
4054,63,Female,Laptop,Electronics,805.502027027027,Phoenix,Not Applicable,Red,Spring,4.0,Yes,Standard,Yes,0.0,PayPal,Monthly
2476,69,Male,Dress,Clothing,43.0,California,S,Lavender,Summer,3.5,No,Next Day Air,No,36.0,Venmo,Monthly
4146,33,Male,Laptop,Electronics,805.502027027027,Houston,Not Applicable,Blue,Summer,3.0,No,Express,Yes,32.0,Debit Card,Quarterly
152,28,Male,Sunglasses,Accessories,47.0,North Dakota,Free Size,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3.0,Venmo,Annually
539,27,Male,Socks,Clothing,22.0,Virginia,XL,Green,Spring,3.2,Yes,Free Shipping,Yes,43.0,Cash,Weekly
3128,55,Female,Gloves,Accessories,94.0,Louisiana,Free Size,Beige,Winter,3.4,No,Free Shipping,No,43.0,Credit Card,Every 3 Months
3808,38,Female,Blouse,Clothing,39.0,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,36.0,PayPal,Annually
3432,46,Female,Belt,Accessories,49.0,New Mexico,Free Size,Green,Summer,4.2,No,Express,No,20.0,Venmo,Annually
4242,61,Female,Shoes,Footwear,60.79,Phoenix,Not Available,White,Summer,3.55,Yes,Standard,No,0.0,Cash,Monthly
300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,Not Available,Maroon,Summer,3.2,Yes,Next Day Air,Yes,28.0,PayPal,Fortnightly
1278,19,Male,Blouse,Clothing,97.0,Rhode Island,L,Green,Spring,5.0,No,Express,Yes,5.0,Venmo,Quarterly
3252,25,Female,Coat,Outerwear,20.0,Nevada,M,Gold,Winter,3.7,No,Standard,No,39.0,Venmo,Quarterly
2554,69,Male,Jewelry,Accessories,25.0,Vermont,Free Size,Maroon,Summer,4.5,No,Store Pickup,No,28.0,Venmo,Every 3 Months
1526,29,Male,Belt,Accessories,31.0,Oregon,Free Size,Indigo,Winter,4.6,No,2-Day Shipping,Yes,22.0,Cash,Fortnightly
1151,29,Male,Jewelry,Accessories,36.0,Kentucky,Free Size,Red,Winter,2.7,No,Next Day Air,Yes,50.0,Venmo,Bi-Weekly
3509,52,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49.0,Bank Transfer,Weekly
1745,57,Male,Sunglasses,Accessories,63.0,Michigan,Free Size,Teal,Winter,3.0,No,Standard,No,23.0,PayPal,Weekly
4511,44,Female,Shoes,Footwear,276.3437899543379,Houston,Not Available,White,Winter,5.0,Yes,Express,No,6.0,Debit Card,Weekly
2805,65,Female,Hoodie,Clothing,76.0,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,48.0,Bank Transfer,Every 3 Months
2043,19,Male,Shoes,Footwear,52.0,Alabama,Not Available,Red,Spring,4.0,No,2-Day Shipping,No,35.0,Venmo,Monthly
1678,65,Male,Jeans,Clothing,35.0,Oregon,L,Silver,Summer,3.3,No,Next Day Air,No,41.0,Debit Card,Weekly
1731,23,Male,Shirt,Clothing,22.0,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,26.0,Credit Card,Weekly
3448,62,Female,Sandals,Footwear,58.0,Arkansas,Not Available,Blue,Fall,4.3,No,Express,No,3.0,Bank Transfer,Bi-Weekly
2226,38,Male,Belt,Accessories,64.0,Washington,Free Size,Olive,Spring,4.8,No,Free Shipping,No,18.0,Credit Card,Annually
1878,69,Male,Gloves,Accessories,62.0,Pennsylvania,Free Size,Pink,Fall,3.6,No,Express,No,3.0,Credit Card,Annually
721,33,Male,Jewelry,Accessories,62.0,New Mexico,Free Size,Orange,Fall,3.4,Yes,Free Shipping,Yes,19.0,Debit Card,Weekly
4713,23,Male,Watch,Electronics,685.2314705882353,Los Angeles,Not Applicable,Green,Winter,3.1,No,Standard,Yes,24.0,Debit Card,Weekly
4691,69,Female,Shoes,Footwear,757.7,Phoenix,Not Available,Black,Winter,4.0,No,Standard,No,35.0,Cash,Quarterly
4232,57,Female,Shirt,Clothing,1268.73,New York,S,Black,Autumn,3.43,No,Standard,Yes,33.0,PayPal,Monthly
3576,61,Female,Coat,Outerwear,95.0,Kentucky,M,Violet,Fall,3.7,No,Express,No,49.0,Venmo,Bi-Weekly
3778,43,Female,Shorts,Clothing,65.0,Utah,M,Maroon,Fall,4.3,No,Express,No,9.0,Cash,Weekly
1652,59,Male,Coat,Outerwear,80.0,Texas,M,Blue,Winter,3.9,No,Standard,Yes,42.0,Debit Card,Monthly
4859,28,Other,Shirt,Clothing,1419.5,Houston,M,Black,Spring,3.0,No,Express,Yes,0.0,Credit Card,Quarterly
53,42,Male,T-shirt,Clothing,20.0,Alaska,M,Green,Summer,2.6,Yes,Free Shipping,Yes,26.0,Credit Card,Weekly
2878,32,Female,Socks,Clothing,46.0,New Jersey,M,Silver,Summer,3.6,No,Standard,No,34.0,Venmo,Monthly
4075,63,Male,Shirt,Clothing,279.93560784313723,Houston,M,Blue,Spring,3.43,No,Express,Yes,30.0,Cash,Quarterly
3258,44,Female,Shirt,Clothing,98.0,Minnesota,M,Brown,Fall,3.3,No,Express,No,39.0,Venmo,Every 3 Months
4005,39,Other,Watch,Electronics,685.2314705882353,Phoenix,Not Applicable,Blue,Winter,3.1,No,Express,Yes,37.0,Debit Card,Weekly
4647,60,Male,Headphones,Electronics,267.25,Chicago,Not Applicable,Black,Autumn,5.0,Yes,Standard,No,0.0,Credit Card,Monthly
612,43,Male,Scarf,Accessories,33.0,California,Free Size,Black,Winter,4.7,Yes,Store Pickup,Yes,19.0,Cash,Monthly
2163,60,Male,Shorts,Clothing,48.0,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,32.0,PayPal,Weekly
4382,34,Female,Phone,Electronics,549.5,Phoenix,Not Applicable,Black,Autumn,2.94,Yes,Express,Yes,0.0,PayPal,Quarterly
3067,58,Female,Skirt,Clothing,48.0,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,13.0,Venmo,Every 3 Months
3429,32,Female,Jewelry,Accessories,69.0,Washington,Free Size,Gray,Fall,2.5,No,Next Day Air,No,20.0,Venmo,Monthly
1594,61,Male,Dress,Clothing,95.0,Maryland,M,Black,Spring,4.9,No,2-Day Shipping,Yes,25.0,Bank Transfer,Monthly
2217,41,Male,Pants,Clothing,36.0,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,15.0,Venmo,Bi-Weekly
1547,60,Male,Sneakers,Footwear,51.0,Oregon,Not Available,Purple,Summer,3.8,No,Express,Yes,17.0,Bank Transfer,Annually
1515,26,Male,Shoes,Footwear,90.0,Utah,Not Available,Brown,Winter,3.9,No,2-Day Shipping,Yes,1.0,Venmo,Weekly
3033,26,Female,Backpack,Accessories,58.0,California,Free Size,Green,Summer,3.5,No,Next Day Air,No,24.0,Credit Card,Quarterly
4617,45,Male,Bag,Accessories,735.773625,Los Angeles,Free Size,Red,Summer,3.17,Yes,Standard,No,18.0,Debit Card,Monthly
4092,55,Other,Bag,Accessories,735.773625,Phoenix,Free Size,Red,Autumn,4.0,No,Express,Yes,33.0,Debit Card,Monthly
3257,60,Female,Sunglasses,Accessories,26.0,Wisconsin,Free Size,Teal,Winter,4.7,No,Free Shipping,No,50.0,Venmo,Every 3 Months
1211,34,Male,Sunglasses,Accessories,78.0,Missouri,Free Size,Olive,Fall,4.1,No,Next Day Air,Yes,5.0,Cash,Quarterly
711,22,Male,Scarf,Accessories,91.0,Virginia,Free Size,Turquoise,Spring,4.1,Yes,Standard,Yes,26.0,PayPal,Fortnightly
2443,53,Male,Blouse,Clothing,95.0,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,50.0,Debit Card,Bi-Weekly
2553,61,Male,Belt,Accessories,48.0,Maryland,Free Size,Purple,Spring,3.2,No,2-Day Shipping,No,13.0,Credit Card,Annually
3603,58,Female,Skirt,Clothing,36.0,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,40.0,Debit Card,Quarterly
2191,42,Male,Belt,Accessories,75.0,Alaska,Free Size,Maroon,Spring,4.6,No,Express,No,33.0,Credit Card,Annually
1788,20,Male,Sweater,Clothing,38.0,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,10.0,Bank Transfer,Quarterly
2451,68,Male,T-shirt,Clothing,76.0,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,7.0,Venmo,Quarterly
4409,31,Male,Headphones,Electronics,831.3445652173913,Phoenix,Not Applicable,White,Winter,3.08,Yes,Standard,No,0.0,Cash,Quarterly
3728,41,Female,Socks,Clothing,83.0,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,17.0,Debit Card,Bi-Weekly
1553,54,Male,Blouse,Clothing,49.0,New Mexico,L,Purple,Spring,3.0,No,Express,Yes,20.0,Credit Card,Monthly
4689,69,Male,Bag,Accessories,982.87,Houston,Free Size,Red,Spring,4.0,No,Standard,No,24.0,PayPal,Monthly
228,50,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,25.0,Venmo,Fortnightly
55,47,Male,Coat,Outerwear,94.0,New Mexico,M,Brown,Summer,4.2,Yes,Next Day Air,Yes,35.0,Debit Card,Bi-Weekly
4504,29,Male,Bag,Accessories,735.773625,Los Angeles,Free Size,Black,Summer,2.0,No,Standard,Yes,0.0,PayPal,Monthly
3158,21,Female,Belt,Accessories,34.0,Maine,Free Size,Red,Fall,3.1,No,Store Pickup,No,5.0,Debit Card,Fortnightly
2675,40,Female,Hat,Accessories,41.0,Florida,Free Size,Charcoal,Fall,3.3,No,Express,No,15.0,Cash,Every 3 Months
2954,45,Female,Dress,Clothing,82.0,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,11.0,Credit Card,Annually
722,43,Male,Blouse,Clothing,57.0,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,41.0,Debit Card,Every 3 Months
